ppt_id,item_id,pairing,logRT
ppt94,item17,Unassociated,5.44984746329871
ppt95,item17,Associated,3.9114475317303
ppt95,item17,Unassociated,5.99853704035708
ppt96,item17,Associated,4.3017926564725
ppt96,item17,Unassociated,4.53010732675244
ppt97,item17,Associated,4.21422980008121
ppt97,item17,Unassociated,4.75338404233953
ppt98,item17,Associated,2.91227331117281
ppt98,item17,Unassociated,4.01288955710939
ppt99,item17,Associated,3.45782157434863
ppt99,item17,Unassociated,3.5034872561929
ppt100,item17,Associated,3.52144028459981
ppt100,item17,Unassociated,5.48040617239472
ppt1,item18,Associated,2.69851073290503
ppt1,item18,Unassociated,3.34282294915175
ppt2,item18,Associated,2.82026439519519
ppt2,item18,Unassociated,3.97907294251395
ppt3,item18,Associated,3.67738624389726
ppt3,item18,Unassociated,3.95287361115467
ppt4,item18,Associated,3.21551198226785
ppt4,item18,Unassociated,4.44029875517962
ppt5,item18,Associated,2.60467888864491
ppt5,item18,Unassociated,3.63474919625154
ppt6,item18,Associated,3.96920353380892
ppt6,item18,Unassociated,4.26923135593249
ppt7,item18,Associated,2.87713768333142
ppt7,item18,Unassociated,4.18806518346407
ppt8,item18,Associated,3.11565243554706
ppt8,item18,Unassociated,3.86747971632904
ppt9,item18,Associated,2.44314129794563
ppt9,item18,Unassociated,3.2793016167232
ppt10,item18,Associated,2.46093381876019
ppt10,item18,Unassociated,3.07414729284367
ppt11,item18,Associated,3.2607516757651
ppt11,item18,Unassociated,4.26388571969225
ppt12,item18,Associated,2.88689933677817
ppt12,item18,Unassociated,3.1800111036894
ppt13,item18,Associated,1.55755934298839
ppt13,item18,Unassociated,1.92371780145638
ppt14,item18,Associated,1.06305672503746
ppt14,item18,Unassociated,0.922258632277438
ppt15,item18,Associated,3.30627429987177
ppt15,item18,Unassociated,4.24537011364676
ppt16,item18,Associated,4.36860195938997
ppt16,item18,Unassociated,3.78136006822496
ppt17,item18,Associated,2.62631083472803
ppt17,item18,Unassociated,2.89623137188692
ppt18,item18,Associated,2.32313257610552
ppt18,item18,Unassociated,2.90614595059308
ppt19,item18,Associated,2.59959813987476
ppt19,item18,Unassociated,3.82147136069528
ppt20,item18,Associated,2.46263908084915
ppt20,item18,Unassociated,3.50072921442358
ppt21,item18,Associated,2.81685663144694
ppt21,item18,Unassociated,4.07762418750165
ppt22,item18,Associated,3.1753398244117
ppt22,item18,Unassociated,4.29393065431901
ppt23,item18,Associated,2.7337666116773
ppt23,item18,Unassociated,3.27346313306709
ppt24,item18,Associated,1.38606601475942
ppt24,item18,Unassociated,1.54823057627257
ppt25,item18,Associated,2.65358527971508
ppt25,item18,Unassociated,3.58153087375281
ppt26,item18,Associated,3.30018217250417
ppt26,item18,Unassociated,4.32959979557593
ppt27,item18,Associated,2.49197134404933
ppt27,item18,Unassociated,2.93343423598152
ppt28,item18,Associated,2.06519177330236
ppt28,item18,Unassociated,1.77596950438995
ppt29,item18,Associated,2.0352829331057
ppt29,item18,Unassociated,2.46655078263595
ppt30,item18,Associated,3.02884016094319
ppt30,item18,Unassociated,3.80584393786209
ppt31,item18,Associated,2.67668508522881
ppt31,item18,Unassociated,4.03861581584805
ppt32,item18,Associated,1.08203786764556
ppt32,item18,Unassociated,1.80440079842643
ppt33,item18,Associated,2.27071578094604
ppt33,item18,Unassociated,3.12222938067824
ppt34,item18,Associated,3.585332520949
ppt34,item18,Unassociated,3.45371195799012
ppt35,item18,Associated,2.33533260020734
ppt35,item18,Unassociated,2.9481554706703
ppt36,item18,Associated,2.52867663255289
ppt36,item18,Unassociated,3.5179897059146
ppt37,item18,Associated,3.3479664614002
ppt37,item18,Unassociated,3.52609139429103
ppt38,item18,Associated,1.90671197412844
ppt38,item18,Unassociated,2.2625619998175
ppt39,item18,Associated,3.42814586660182
ppt39,item18,Unassociated,4.30165540181305
ppt40,item18,Associated,2.30557073212789
ppt40,item18,Unassociated,3.00229837248392
ppt41,item18,Associated,2.74703507258841
ppt41,item18,Unassociated,3.94898344171924
ppt42,item18,Associated,2.12535971319559
ppt42,item18,Unassociated,2.9851620507713
ppt43,item18,Associated,3.22615719844095
ppt43,item18,Unassociated,3.03510856823666
ppt44,item18,Associated,2.47456510151732
ppt44,item18,Unassociated,3.22408101924277
ppt45,item18,Associated,1.27261606883916
ppt45,item18,Unassociated,2.04071476640131
ppt46,item18,Associated,0.920368916486425
ppt46,item18,Unassociated,1.22915290123808
ppt47,item18,Associated,2.66069322593075
ppt47,item18,Unassociated,3.59118012800247
ppt48,item18,Associated,3.01036848662635
ppt48,item18,Unassociated,3.578224461988
ppt49,item18,Associated,2.57122104178957
ppt49,item18,Unassociated,3.62123649215942
ppt50,item18,Associated,4.33433815360786
ppt50,item18,Unassociated,4.87245475503993
ppt51,item18,Associated,4.07475200421496
ppt51,item18,Unassociated,4.53235017215092
ppt52,item18,Associated,3.00919707301238
ppt52,item18,Unassociated,3.18640237291742
ppt53,item18,Associated,2.93150287659221
ppt53,item18,Unassociated,4.37938955173918
ppt54,item18,Associated,2.80885844712094
ppt54,item18,Unassociated,2.33595040341957
ppt55,item18,Associated,3.43767449577358
ppt55,item18,Unassociated,5.54363134084998
ppt56,item18,Associated,3.50392647298378
ppt56,item18,Unassociated,5.95484609887995
ppt57,item18,Associated,3.19036079585278
ppt57,item18,Unassociated,3.52045893514142
ppt58,item18,Associated,2.19041661376439
ppt58,item18,Unassociated,2.39945322003228
ppt59,item18,Associated,2.58479845463632
ppt59,item18,Unassociated,3.49245212005841
ppt60,item18,Associated,2.91282003499909
ppt60,item18,Unassociated,3.51666795661869
ppt61,item18,Associated,2.8044229753179
ppt61,item18,Unassociated,5.12408818901442
ppt62,item18,Associated,3.33496873322256
ppt62,item18,Unassociated,4.2743568488433
ppt63,item18,Associated,2.95978514363581
ppt63,item18,Unassociated,3.69384758883551
ppt64,item18,Associated,2.69946353799752
ppt64,item18,Unassociated,2.917785283266
ppt65,item18,Associated,2.71413702721663
ppt65,item18,Unassociated,3.16231511701052
ppt66,item18,Associated,3.52313245687363
ppt66,item18,Unassociated,4.5516329758916
ppt67,item18,Associated,2.07173827716669
ppt67,item18,Unassociated,2.45068926760123
ppt68,item18,Associated,3.22450242474464
ppt68,item18,Unassociated,5.09123261161474
ppt69,item18,Associated,3.76122704922629
ppt69,item18,Unassociated,3.9363262743912
ppt70,item18,Associated,3.24101565410955
ppt70,item18,Unassociated,5.26997764556563
ppt71,item18,Associated,3.05677430528994
ppt71,item18,Unassociated,4.03587743348148
ppt72,item18,Associated,2.89903539489711
ppt72,item18,Unassociated,3.36845643431519
ppt73,item18,Associated,3.2873030913783
ppt73,item18,Unassociated,3.40481982863046
ppt74,item18,Associated,3.44105647500439
ppt74,item18,Unassociated,2.88597733303781
ppt75,item18,Associated,2.34833663885873
ppt75,item18,Unassociated,3.1572884116552
ppt76,item18,Associated,3.15814003250599
ppt76,item18,Unassociated,3.70626663269054
ppt77,item18,Associated,3.71258102544404
ppt77,item18,Unassociated,3.08134955150542
ppt78,item18,Associated,3.07817017446918
ppt78,item18,Unassociated,3.49812032818768
ppt79,item18,Associated,3.03151818722824
ppt79,item18,Unassociated,3.64103310764716
ppt80,item18,Associated,3.13719972130369
ppt80,item18,Unassociated,3.40554872022049
ppt81,item18,Associated,3.42843958837829
ppt81,item18,Unassociated,3.83349243469582
ppt82,item18,Associated,3.05470311845108
ppt82,item18,Unassociated,3.48309922797104
ppt83,item18,Associated,3.16432200944051
ppt83,item18,Unassociated,4.57855225783014
ppt84,item18,Associated,2.35996676593419
ppt84,item18,Unassociated,2.44107205338398
ppt85,item18,Associated,3.34473157103527
ppt85,item18,Unassociated,4.85305572348684
ppt86,item18,Associated,3.61767029558847
ppt86,item18,Unassociated,4.39216309627955
ppt87,item18,Associated,2.44269402723542
ppt87,item18,Unassociated,3.52060860984566
ppt88,item18,Associated,3.12865604978278
ppt88,item18,Unassociated,3.99436934446207
ppt89,item18,Associated,2.71364520057948
ppt89,item18,Unassociated,3.1053469278071
ppt90,item18,Associated,3.118169465247
ppt90,item18,Unassociated,3.73372462327726
ppt91,item18,Associated,3.5552079056818
ppt91,item18,Unassociated,3.26032192190013
ppt92,item18,Associated,3.72180338300806
ppt92,item18,Unassociated,4.88032198337849
ppt93,item18,Associated,3.55376738260667
ppt93,item18,Unassociated,5.12338881569408
ppt94,item18,Associated,3.77764912107258
ppt94,item18,Unassociated,4.04331892274156
ppt95,item18,Associated,3.69512563365386
ppt95,item18,Unassociated,4.42163635620404
ppt96,item18,Associated,3.0688854079121
ppt96,item18,Unassociated,3.75804504855324
ppt97,item18,Associated,3.53143576492183
ppt97,item18,Unassociated,3.09579882593036
ppt98,item18,Associated,3.19989067050539
ppt98,item18,Unassociated,3.16705869420213
ppt99,item18,Associated,2.36636643607234
ppt99,item18,Unassociated,2.69592173166874
ppt100,item18,Associated,3.70757184682024
ppt100,item18,Unassociated,3.54254232990183
ppt1,item19,Associated,4.09865444586227
ppt1,item19,Unassociated,3.2730754802943
ppt2,item19,Associated,3.53548630743223
ppt2,item19,Unassociated,4.15934942141328
ppt3,item19,Associated,4.7304693840035
ppt3,item19,Unassociated,4.64050091515693
ppt4,item19,Associated,3.51418815223575
ppt4,item19,Unassociated,4.57914120405806
ppt5,item19,Associated,3.56828689760631
ppt5,item19,Unassociated,3.38613819651003
ppt6,item19,Associated,4.96645135735695
ppt6,item19,Unassociated,4.7143577153431
ppt7,item19,Associated,4.1696291510336
ppt7,item19,Unassociated,4.60347077428561
ppt8,item19,Associated,3.95683829699046
ppt8,item19,Unassociated,4.96696025114789
ppt9,item19,Associated,3.60042551065225
ppt9,item19,Unassociated,4.37050889760128
ppt10,item19,Associated,2.79099613369989
ppt10,item19,Unassociated,4.15976593965739
ppt11,item19,Associated,3.60583082541483
ppt11,item19,Unassociated,4.75596102717517
ppt12,item19,Associated,3.76886298666172
ppt12,item19,Unassociated,4.11361250989737
ppt13,item19,Associated,2.89073896045787
ppt13,item19,Unassociated,2.62964590297744
ppt14,item19,Associated,1.57529848219354
ppt14,item19,Unassociated,1.51212064113595
ppt15,item19,Associated,3.76582970137166
ppt15,item19,Unassociated,5.12080467299147
ppt16,item19,Associated,4.43411464962815
ppt16,item19,Unassociated,4.90742362755868
ppt17,item19,Associated,3.30305204812427
ppt17,item19,Unassociated,2.86611633291313
ppt18,item19,Associated,3.27625370993589
ppt18,item19,Unassociated,4.17665989650066
ppt19,item19,Associated,3.80652785075759
ppt19,item19,Unassociated,4.52651286770167
ppt20,item19,Associated,4.22363477126359
ppt20,item19,Unassociated,4.05119472870655
ppt21,item19,Associated,3.60457141136022
ppt21,item19,Unassociated,4.76926630789347
ppt22,item19,Associated,4.54334939117709
ppt22,item19,Unassociated,4.98654626324149
ppt23,item19,Associated,4.20367290981049
ppt23,item19,Unassociated,4.09982193428522
ppt24,item19,Associated,1.83905686052773
ppt24,item19,Unassociated,2.09866995288748
ppt25,item19,Associated,4.43986035308407
ppt25,item19,Unassociated,4.01159135416014
ppt26,item19,Associated,4.81141962325845
ppt26,item19,Unassociated,4.26112564513049
ppt27,item19,Associated,2.75397642932245
ppt27,item19,Unassociated,3.36661319153848
ppt28,item19,Associated,1.99482516460585
ppt28,item19,Unassociated,2.92882258326375
ppt29,item19,Associated,3.39378090165782
ppt29,item19,Unassociated,2.88608870493015
ppt30,item19,Associated,4.83856664851749
ppt30,item19,Unassociated,4.29716571690901
ppt31,item19,Associated,3.62898050810733
ppt31,item19,Unassociated,4.25667668406923
ppt32,item19,Associated,1.95084190818923
ppt32,item19,Unassociated,2.28279507563311
ppt33,item19,Associated,2.97029486685542
ppt33,item19,Unassociated,3.83757853326373
ppt34,item19,Associated,3.81490868389478
ppt34,item19,Unassociated,4.28216097737043
ppt35,item19,Associated,2.92755707470507
ppt35,item19,Unassociated,2.05708104117246
ppt36,item19,Associated,3.67093392215052
ppt36,item19,Unassociated,4.0642880103562
ppt37,item19,Associated,4.13730079841122
ppt37,item19,Unassociated,3.79681153704354
ppt38,item19,Associated,3.39890684278579
ppt38,item19,Unassociated,3.17704562119235
ppt39,item19,Associated,4.79627331872043
ppt39,item19,Unassociated,4.89899686245939
ppt40,item19,Associated,3.6218904269818
ppt40,item19,Unassociated,4.52943808904548
ppt41,item19,Associated,4.17870447688227
ppt41,item19,Unassociated,3.99739664520188
ppt42,item19,Associated,3.96680390177357
ppt42,item19,Unassociated,3.19390387931904
ppt43,item19,Associated,3.69799519857481
ppt43,item19,Unassociated,4.30124798188181
ppt44,item19,Associated,3.45477717774303
ppt44,item19,Unassociated,3.7570388104215
ppt45,item19,Associated,3.07187366487883
ppt45,item19,Unassociated,3.15023243132291
ppt46,item19,Associated,1.99168938517771
ppt46,item19,Unassociated,2.80836940055247
ppt47,item19,Associated,3.05743760569449
ppt47,item19,Unassociated,3.75015702592828
ppt48,item19,Associated,3.98807152141415
ppt48,item19,Unassociated,4.25156015601551
ppt49,item19,Associated,3.87261123170656
ppt49,item19,Unassociated,4.12231544205206
ppt50,item19,Associated,4.78869733856228
ppt50,item19,Unassociated,5.27255875697367
ppt51,item19,Associated,3.5691555804096
ppt51,item19,Unassociated,3.76317514496627
ppt52,item19,Associated,3.05544654900732
ppt52,item19,Unassociated,2.40487931849723
ppt53,item19,Associated,2.60678739122622
ppt53,item19,Unassociated,3.84784842217721
ppt54,item19,Associated,1.59614821426591
ppt54,item19,Unassociated,1.60454591536589
ppt55,item19,Associated,4.10467661415128
ppt55,item19,Unassociated,4.71156757347302
ppt56,item19,Associated,3.76378473758233
ppt56,item19,Unassociated,5.03638594904698
ppt57,item19,Associated,2.11455233964387
ppt57,item19,Unassociated,2.60793002033566
ppt58,item19,Associated,2.09390189942821
ppt58,item19,Unassociated,2.94136467511601
ppt59,item19,Associated,2.82834507537896
ppt59,item19,Unassociated,3.1938587792372
ppt60,item19,Associated,2.99279154263326
ppt60,item19,Unassociated,3.38724540678872
ppt61,item19,Associated,3.03863075003043
ppt61,item19,Unassociated,4.13296359863621
ppt62,item19,Associated,2.39278959065263
ppt62,item19,Unassociated,3.31933910555078
ppt63,item19,Associated,3.27004400707411
ppt63,item19,Unassociated,3.30869312124705
ppt64,item19,Associated,2.74855344226277
ppt64,item19,Unassociated,3.14055641871957
ppt65,item19,Associated,2.52369846971088
ppt65,item19,Unassociated,2.2334645179624
ppt66,item19,Associated,2.77345266478163
ppt66,item19,Unassociated,2.64010579412429
ppt67,item19,Associated,2.40624769057272
ppt67,item19,Unassociated,2.2071098968881
ppt68,item19,Associated,3.4071304447286
ppt68,item19,Unassociated,4.56093454624816
ppt69,item19,Associated,3.01446288990367
ppt69,item19,Unassociated,3.13783062587702
ppt70,item19,Associated,2.34768729601581
ppt70,item19,Unassociated,4.09618004803719
ppt71,item19,Associated,3.00933707730002
ppt71,item19,Unassociated,3.33305260243634
ppt72,item19,Associated,2.95680736375396
ppt72,item19,Unassociated,2.60762981942766
ppt73,item19,Associated,3.02541932132672
ppt73,item19,Unassociated,2.95684277757182
ppt74,item19,Associated,2.76075605353264
ppt74,item19,Unassociated,2.37564515653162
ppt75,item19,Associated,1.92610887782234
ppt75,item19,Unassociated,2.68624598329517
ppt76,item19,Associated,2.74423218089102
ppt76,item19,Unassociated,4.12582375756879
ppt77,item19,Associated,2.9504071698769
ppt77,item19,Unassociated,2.88525743705151
ppt78,item19,Associated,3.0124467565546
ppt78,item19,Unassociated,2.52176944988489
ppt79,item19,Associated,3.52334293286901
ppt79,item19,Unassociated,3.88245916604356
ppt80,item19,Associated,3.26368553022221
ppt80,item19,Unassociated,2.95703776401182
ppt81,item19,Associated,2.54090730077999
ppt81,item19,Unassociated,2.70957227368896
ppt82,item19,Associated,2.99040865052558
ppt82,item19,Unassociated,3.51392557421131
ppt83,item19,Associated,2.82288783610581
ppt83,item19,Unassociated,2.27665108531462
ppt84,item19,Associated,2.01509437989775
ppt84,item19,Unassociated,1.88893730111385
ppt85,item19,Associated,3.85222903086416
ppt85,item19,Unassociated,3.68925524248193
ppt86,item19,Associated,2.57471711852459
ppt86,item19,Unassociated,3.77803879439573
ppt87,item19,Associated,2.84584946401039
ppt87,item19,Unassociated,2.57268731605631
ppt88,item19,Associated,2.95191756469243
ppt88,item19,Unassociated,2.27879561005348
ppt89,item19,Associated,2.63911485727166
ppt89,item19,Unassociated,1.93288658823584
ppt90,item19,Associated,2.39952948307668
ppt90,item19,Unassociated,3.26054771382163
ppt91,item19,Associated,2.7587907650643
ppt91,item19,Unassociated,3.33653101447472
ppt92,item19,Associated,3.80677667080319
ppt92,item19,Unassociated,3.93768753843743
ppt93,item19,Associated,3.80630771554175
ppt93,item19,Unassociated,4.56489380643706
ppt94,item19,Associated,3.04235940351732
ppt94,item19,Unassociated,3.78848018570879
ppt95,item19,Associated,2.99469383549691
ppt95,item19,Unassociated,4.31670155390436
ppt96,item19,Associated,2.41391356046273
ppt96,item19,Unassociated,3.19485653408817
ppt97,item19,Associated,2.86596217481655
ppt97,item19,Unassociated,2.41830318826169
ppt98,item19,Associated,3.34344781229405
ppt98,item19,Unassociated,2.76374075063324
ppt99,item19,Associated,2.72634608716873
ppt99,item19,Unassociated,1.87756715705644
ppt100,item19,Associated,2.71390221160676
ppt100,item19,Unassociated,2.89526301117387
ppt1,item20,Associated,4.49480603601548
ppt1,item20,Unassociated,6.38680922933857
ppt2,item20,Associated,4.41769635923004
ppt2,item20,Unassociated,6.36493072750139
ppt3,item20,Associated,5.06156890328416
ppt3,item20,Unassociated,6.61459123384194
ppt4,item20,Associated,4.18935579153375
ppt4,item20,Unassociated,6.74177552870337
ppt5,item20,Associated,4.14206073270909
ppt5,item20,Unassociated,5.22618736986373
ppt6,item20,Associated,5.74442633812293
ppt6,item20,Unassociated,6.34865246532398
ppt7,item20,Associated,4.35632844456679
ppt7,item20,Unassociated,5.65983763942558
ppt8,item20,Associated,5.6729892330723
ppt8,item20,Unassociated,7.08400692242279
ppt9,item20,Associated,4.04611301890341
ppt9,item20,Unassociated,6.23852228779117
ppt10,item20,Associated,4.53405241792474
ppt10,item20,Unassociated,5.27078819659288
ppt11,item20,Associated,5.26483830447261
ppt11,item20,Unassociated,6.8636451150848
ppt12,item20,Associated,4.88523376546796
ppt12,item20,Unassociated,5.90969911098586
ppt13,item20,Associated,4.11384239584618
ppt13,item20,Unassociated,5.13330212192185
ppt14,item20,Associated,2.59117543580802
ppt14,item20,Unassociated,3.46415314875208
ppt15,item20,Associated,4.3044360098539
ppt15,item20,Unassociated,6.50032772681072
ppt16,item20,Associated,5.33514757600845
ppt16,item20,Unassociated,6.17112310633565
ppt17,item20,Associated,3.0521397911313
ppt17,item20,Unassociated,5.15294762718652
ppt18,item20,Associated,3.96013084365238
ppt18,item20,Unassociated,5.53486407316588
ppt19,item20,Associated,3.66545987384358
ppt19,item20,Unassociated,6.08434043492962
ppt20,item20,Associated,4.98991323155087
ppt20,item20,Unassociated,6.32120807917879
ppt21,item20,Associated,4.63319080725601
ppt21,item20,Unassociated,6.5102905829556
ppt22,item20,Associated,5.11960247740767
ppt22,item20,Unassociated,6.99349938322706
ppt23,item20,Associated,4.30602524399922
ppt23,item20,Unassociated,5.17034406327277
ppt24,item20,Associated,2.64176021844845
ppt24,item20,Unassociated,3.27207633330409
ppt25,item20,Associated,5.0044543189046
ppt25,item20,Unassociated,5.53279315497958
ppt26,item20,Associated,5.2495643810402
ppt26,item20,Unassociated,6.24819879168838
ppt27,item20,Associated,3.65616878747582
ppt27,item20,Unassociated,5.13529341978144
ppt28,item20,Associated,3.64347398652239
ppt28,item20,Unassociated,3.98385018382491
ppt29,item20,Associated,3.39786395432611
ppt29,item20,Unassociated,5.28952647133554
ppt30,item20,Associated,4.82926944027113
ppt30,item20,Unassociated,6.33537802526597
ppt31,item20,Associated,4.33319727793185
ppt31,item20,Unassociated,6.19343785847156
ppt32,item20,Associated,2.4564701906742
ppt32,item20,Unassociated,4.06283279535788
ppt33,item20,Associated,3.57384605144578
ppt33,item20,Unassociated,5.94597217471203
ppt34,item20,Associated,4.73985835100969
ppt34,item20,Unassociated,6.27372064131463
ppt35,item20,Associated,4.07226369271887
ppt35,item20,Unassociated,4.0409809601392
ppt36,item20,Associated,4.31490813557337
ppt36,item20,Unassociated,5.70816155275138
ppt37,item20,Associated,4.84175335537927
ppt37,item20,Unassociated,5.70064894683921
ppt38,item20,Associated,3.39920603803785
ppt38,item20,Unassociated,5.3187017840195
ppt39,item20,Associated,4.55402779713895
ppt39,item20,Unassociated,6.63410227632211
ppt40,item20,Associated,4.38591286288142
ppt40,item20,Unassociated,5.99993543536136
ppt41,item20,Associated,4.75161628741985
ppt41,item20,Unassociated,6.07696550823084
ppt42,item20,Associated,4.20560972770113
ppt42,item20,Unassociated,5.59998683950839
ppt43,item20,Associated,4.13373943915363
ppt43,item20,Unassociated,6.45247482347782
ppt44,item20,Associated,4.48435220370288
ppt44,item20,Unassociated,5.38031937448723
ppt45,item20,Associated,3.5017276315781
ppt45,item20,Unassociated,3.91174715944769
ppt46,item20,Associated,2.03452312159016
ppt46,item20,Unassociated,4.32869497666634
ppt47,item20,Associated,4.68002624584069
ppt47,item20,Unassociated,6.20095284228905
ppt48,item20,Associated,4.66533544409084
ppt48,item20,Unassociated,5.87547828361671
ppt49,item20,Associated,4.92108092896235
ppt49,item20,Unassociated,6.11522265367583
ppt50,item20,Associated,5.39160545804935
ppt50,item20,Unassociated,7.37549173529313
ppt51,item20,Associated,4.93663229782729
ppt51,item20,Unassociated,5.73568608613212
ppt52,item20,Associated,4.14105701415593
ppt52,item20,Unassociated,5.37350883547533
ppt53,item20,Associated,4.03486373055035
ppt53,item20,Unassociated,5.97162141971004
ppt54,item20,Associated,3.46539268972635
ppt54,item20,Unassociated,4.73006312473294
ppt55,item20,Associated,4.87726477444467
ppt55,item20,Unassociated,6.86129970352424
ppt56,item20,Associated,4.64611745840638
ppt56,item20,Unassociated,7.12140556949387
ppt57,item20,Associated,2.90337090463759
ppt57,item20,Unassociated,4.79399187217677
ppt58,item20,Associated,3.39625228368698
ppt58,item20,Unassociated,4.35243446009362
ppt59,item20,Associated,3.21914154906604
ppt59,item20,Unassociated,5.26150579021125
ppt60,item20,Associated,4.32210343387794
ppt60,item20,Unassociated,5.14416170311115
ppt61,item20,Associated,3.6452428307054
ppt61,item20,Unassociated,6.695761041907
ppt62,item20,Associated,4.0540171629681
ppt62,item20,Unassociated,5.85901354407073
ppt63,item20,Associated,4.02049127626215
ppt63,item20,Unassociated,5.94621863672677
ppt64,item20,Associated,3.91479999381
ppt64,item20,Unassociated,5.61720894545697
ppt65,item20,Associated,4.24400356885223
ppt65,item20,Unassociated,5.04402508791743
ppt66,item20,Associated,4.08586104293688
ppt66,item20,Unassociated,6.11122406332211
ppt67,item20,Associated,3.62175233156233
ppt67,item20,Unassociated,4.33809689540508
ppt68,item20,Associated,4.82841995908726
ppt68,item20,Unassociated,7.05277313946937
ppt69,item20,Associated,4.72418330889049
ppt69,item20,Unassociated,5.54180332174785
ppt70,item20,Associated,4.20729772861617
ppt70,item20,Unassociated,6.55313540390252
ppt71,item20,Associated,4.2089325208485
ppt71,item20,Unassociated,6.09467964049871
ppt72,item20,Associated,3.77020224612402
ppt72,item20,Unassociated,5.14670452745124
ppt73,item20,Associated,3.79944856830331
ppt73,item20,Unassociated,5.51776950334677
ppt74,item20,Associated,3.89146549502035
ppt74,item20,Unassociated,4.04374929851559
ppt75,item20,Associated,3.54921749307273
ppt75,item20,Unassociated,4.0124021671004
ppt76,item20,Associated,4.04507768903482
ppt76,item20,Unassociated,5.1393281674757
ppt77,item20,Associated,4.0018732822531
ppt77,item20,Unassociated,5.47992263872508
ppt78,item20,Associated,4.46010747428574
ppt78,item20,Unassociated,4.75779797771208
ppt79,item20,Associated,3.96021153289827
ppt79,item20,Unassociated,5.30503597712655
ppt80,item20,Associated,4.67672112261949
ppt80,item20,Unassociated,6.09212421350794
ppt81,item20,Associated,3.89276824760956
ppt81,item20,Unassociated,5.51002045036393
ppt82,item20,Associated,4.03564648374962
ppt82,item20,Unassociated,5.43652601407158
ppt83,item20,Associated,4.71692102987811
ppt83,item20,Unassociated,5.82996197488099
ppt84,item20,Associated,2.89358415201093
ppt84,item20,Unassociated,4.35041542415272
ppt85,item20,Associated,4.80554997946792
ppt85,item20,Unassociated,5.78997000061254
ppt86,item20,Associated,5.00351350268669
ppt86,item20,Unassociated,5.69828708313872
ppt87,item20,Associated,3.53346081155759
ppt87,item20,Unassociated,5.02748982448635
ppt88,item20,Associated,3.77156413800267
ppt88,item20,Unassociated,5.6405995839218
ppt89,item20,Associated,3.38017944703221
ppt89,item20,Unassociated,5.61480485101752
ppt90,item20,Associated,3.42108040398862
ppt90,item20,Unassociated,5.27008785034736
ppt91,item20,Associated,3.75956926962129
ppt91,item20,Unassociated,5.38952201420173
ppt92,item20,Associated,5.21638550806403
ppt92,item20,Unassociated,6.43449720922313
ppt93,item20,Associated,5.21150434477215
ppt93,item20,Unassociated,7.003198690021
ppt94,item20,Associated,4.62017763118832
ppt94,item20,Unassociated,5.9031381178706
ppt95,item20,Associated,4.75816730133169
ppt95,item20,Unassociated,6.90564964869811
ppt96,item20,Associated,3.84342465907133
ppt96,item20,Unassociated,5.57693457598863
ppt97,item20,Associated,3.61760170343008
ppt97,item20,Unassociated,5.12054728307286
ppt98,item20,Associated,3.89750084775359
ppt98,item20,Unassociated,5.63271251604643
ppt99,item20,Associated,3.34263322194221
ppt99,item20,Unassociated,4.6556594409912
ppt100,item20,Associated,4.36032264288232
ppt100,item20,Unassociated,5.90018206589104
ppt1,item21,Associated,5.4016438704619
ppt1,item21,Unassociated,5.98670454134652
ppt2,item21,Associated,5.16306376284916
ppt2,item21,Unassociated,6.44326313328511
ppt3,item21,Associated,6.60626855196838
ppt3,item21,Unassociated,6.71958014225628
ppt4,item21,Associated,4.82652367468113
ppt4,item21,Unassociated,6.99247403292376
ppt5,item21,Associated,4.179434675092
ppt5,item21,Unassociated,6.50227265039061
ppt6,item21,Associated,6.79748842874112
ppt6,item21,Unassociated,7.58926031997761
ppt7,item21,Associated,6.18289509842561
ppt7,item21,Unassociated,6.76013786704851
ppt8,item21,Associated,5.96595987872092
ppt8,item21,Unassociated,6.77214306465366
ppt9,item21,Associated,4.74099043018099
ppt9,item21,Unassociated,6.29771175354702
ppt10,item21,Associated,4.89683619895875
ppt10,item21,Unassociated,6.5321507711814
ppt11,item21,Associated,5.881656786074
ppt11,item21,Unassociated,7.60755735231223
ppt12,item21,Associated,5.49530689902133
ppt12,item21,Unassociated,6.86359033759801
ppt13,item21,Associated,4.5811844709858
ppt13,item21,Unassociated,5.14836935300449
ppt14,item21,Associated,3.5514107124883
ppt14,item21,Unassociated,3.51649987935639
ppt15,item21,Associated,5.9631396232768
ppt15,item21,Unassociated,6.65836280577145
ppt16,item21,Associated,6.9694766697795
ppt16,item21,Unassociated,7.30269840013536
ppt17,item21,Associated,4.20777758291638
ppt17,item21,Unassociated,5.99819989033379
ppt18,item21,Associated,4.01039595724917
ppt18,item21,Unassociated,6.5943171418128
ppt19,item21,Associated,4.2919220681344
ppt19,item21,Unassociated,6.50634154558134
ppt20,item21,Associated,5.38717925332402
ppt20,item21,Unassociated,6.75617729783042
ppt21,item21,Associated,4.92720268938617
ppt21,item21,Unassociated,7.05973298711739
ppt22,item21,Associated,6.17887093417077
ppt22,item21,Unassociated,6.82328040337803
ppt23,item21,Associated,5.1137620156774
ppt23,item21,Unassociated,6.00156476205511
ppt24,item21,Associated,3.26213754305644
ppt24,item21,Unassociated,4.36740413326861
ppt25,item21,Associated,4.43926546126236
ppt25,item21,Unassociated,6.73239448054099
ppt26,item21,Associated,5.62184400361403
ppt26,item21,Unassociated,7.10843710336916
ppt27,item21,Associated,5.25143792322686
